ZCTA5,STATE,STUSAB,STATE_NAME
81211,8,CO,Colorado
81212,8,CO,Colorado
81220,8,CO,Colorado
81221,8,CO,Colorado
81222,8,CO,Colorado
81223,8,CO,Colorado
81224,8,CO,Colorado
81225,8,CO,Colorado
81226,8,CO,Colorado
81227,8,CO,Colorado
81230,8,CO,Colorado
81231,8,CO,Colorado
81232,8,CO,Colorado
81233,8,CO,Colorado
81235,8,CO,Colorado
81236,8,CO,Colorado
81237,8,CO,Colorado
81239,8,CO,Colorado
81240,8,CO,Colorado
81241,8,CO,Colorado
81242,8,CO,Colorado
81243,8,CO,Colorado
81244,8,CO,Colorado
81248,8,CO,Colorado
81251,8,CO,Colorado
81252,8,CO,Colorado
81253,8,CO,Colorado
81301,8,CO,Colorado
81303,8,CO,Colorado
81320,8,CO,Colorado
81321,8,CO,Colorado
81323,8,CO,Colorado
81324,8,CO,Colorado
81325,8,CO,Colorado
81326,8,CO,Colorado
81327,8,CO,Colorado
81328,8,CO,Colorado
81330,8,CO,Colorado
81331,8,CO,Colorado
81332,8,CO,Colorado
81334,8,CO,Colorado
81335,8,CO,Colorado
81401,8,CO,Colorado
81403,8,CO,Colorado
81410,8,CO,Colorado
81411,8,CO,Colorado
81413,8,CO,Colorado
81415,8,CO,Colorado
81416,8,CO,Colorado
81418,8,CO,Colorado
81419,8,CO,Colorado
81422,8,CO,Colorado
81423,8,CO,Colorado
81424,8,CO,Colorado
81425,8,CO,Colorado
81426,8,CO,Colorado
81427,8,CO,Colorado
81428,8,CO,Colorado
81429,8,CO,Colorado
81430,8,CO,Colorado
81431,8,CO,Colorado
81432,8,CO,Colorado
81433,8,CO,Colorado
81434,8,CO,Colorado
81435,8,CO,Colorado
81501,8,CO,Colorado
81503,8,CO,Colorado
81504,8,CO,Colorado
81505,8,CO,Colorado
81506,8,CO,Colorado
81507,8,CO,Colorado
81520,8,CO,Colorado
81521,8,CO,Colorado
81522,8,CO,Colorado
81523,8,CO,Colorado
81524,8,CO,Colorado
81525,8,CO,Colorado
81526,8,CO,Colorado
81527,8,CO,Colorado
81601,8,CO,Colorado
81610,8,CO,Colorado
81611,8,CO,Colorado
81612,8,CO,Colorado
81615,8,CO,Colorado
81620,8,CO,Colorado
81621,8,CO,Colorado
81623,8,CO,Colorado
81624,8,CO,Colorado
81625,8,CO,Colorado
81630,8,CO,Colorado
81631,8,CO,Colorado
81632,8,CO,Colorado
81633,8,CO,Colorado
81635,8,CO,Colorado
81637,8,CO,Colorado
81638,8,CO,Colorado
81639,8,CO,Colorado
81640,8,CO,Colorado
81641,8,CO,Colorado
81642,8,CO,Colorado
81643,8,CO,Colorado
81645,8,CO,Colorado
81646,8,CO,Colorado
81647,8,CO,Colorado
81648,8,CO,Colorado
81649,8,CO,Colorado
81650,8,CO,Colorado
81652,8,CO,Colorado
81653,8,CO,Colorado
81654,8,CO,Colorado
81655,8,CO,Colorado
81656,8,CO,Colorado
81657,8,CO,Colorado
82063,8,CO,Colorado
81324,49,UT,Utah
82930,49,UT,Utah
83312,49,UT,Utah
83342,49,UT,Utah
84001,49,UT,Utah
84002,49,UT,Utah
84003,49,UT,Utah
84004,49,UT,Utah
84005,49,UT,Utah
84006,49,UT,Utah
84007,49,UT,Utah
84010,49,UT,Utah
84013,49,UT,Utah
84014,49,UT,Utah
84015,49,UT,Utah
84017,49,UT,Utah
84018,49,UT,Utah
84020,49,UT,Utah
84021,49,UT,Utah
84022,49,UT,Utah
84023,49,UT,Utah
84024,49,UT,Utah
84025,49,UT,Utah
84026,49,UT,Utah
84027,49,UT,Utah
84028,49,UT,Utah
84029,49,UT,Utah
84031,49,UT,Utah
84032,49,UT,Utah
84033,49,UT,Utah
84034,49,UT,Utah
84035,49,UT,Utah
84036,49,UT,Utah
84037,49,UT,Utah
84038,49,UT,Utah
84039,49,UT,Utah
84040,49,UT,Utah
84041,49,UT,Utah
84042,49,UT,Utah
84043,49,UT,Utah
84044,49,UT,Utah
84045,49,UT,Utah
84046,49,UT,Utah
84047,49,UT,Utah
84049,49,UT,Utah
84050,49,UT,Utah
84051,49,UT,Utah
84052,49,UT,Utah
84053,49,UT,Utah
84054,49,UT,Utah
84055,49,UT,Utah
84056,49,UT,Utah
84057,49,UT,Utah
84058,49,UT,Utah
84060,49,UT,Utah
84061,49,UT,Utah
84062,49,UT,Utah
84063,49,UT,Utah
84064,49,UT,Utah
84065,49,UT,Utah
84066,49,UT,Utah
84067,49,UT,Utah
84069,49,UT,Utah
84070,49,UT,Utah
84071,49,UT,Utah
84072,49,UT,Utah
84073,49,UT,Utah
84074,49,UT,Utah
84075,49,UT,Utah
84076,49,UT,Utah
84078,49,UT,Utah
84080,49,UT,Utah
84081,49,UT,Utah
84082,49,UT,Utah
84083,49,UT,Utah
84084,49,UT,Utah
84085,49,UT,Utah
84086,49,UT,Utah
84087,49,UT,Utah
84088,49,UT,Utah
84092,49,UT,Utah
84093,49,UT,Utah
84094,49,UT,Utah
84095,49,UT,Utah
84096,49,UT,Utah
84097,49,UT,Utah
84098,49,UT,Utah
84101,49,UT,Utah
84102,49,UT,Utah
84103,49,UT,Utah
84104,49,UT,Utah
84105,49,UT,Utah
84106,49,UT,Utah
84107,49,UT,Utah
84108,49,UT,Utah
84109,49,UT,Utah
84111,49,UT,Utah
84112,49,UT,Utah
84113,49,UT,Utah
84115,49,UT,Utah
84116,49,UT,Utah
84117,49,UT,Utah
84118,49,UT,Utah
84119,49,UT,Utah
84120,49,UT,Utah
84121,49,UT,Utah
84123,49,UT,Utah
84124,49,UT,Utah
84128,49,UT,Utah
84144,49,UT,Utah
84180,49,UT,Utah
84301,49,UT,Utah
84302,49,UT,Utah
84304,49,UT,Utah
84305,49,UT,Utah
84306,49,UT,Utah
84307,49,UT,Utah
84308,49,UT,Utah
84309,49,UT,Utah
84310,49,UT,Utah
84311,49,UT,Utah
84312,49,UT,Utah
84313,49,UT,Utah
84314,49,UT,Utah
84315,49,UT,Utah
84316,49,UT,Utah
84317,49,UT,Utah
84318,49,UT,Utah
84319,49,UT,Utah
84320,49,UT,Utah
84321,49,UT,Utah
84324,49,UT,Utah
84325,49,UT,Utah
84326,49,UT,Utah
84327,49,UT,Utah
84328,49,UT,Utah
84329,49,UT,Utah
84330,49,UT,Utah
84331,49,UT,Utah
84332,49,UT,Utah
84333,49,UT,Utah
84334,49,UT,Utah
84335,49,UT,Utah
84336,49,UT,Utah
84337,49,UT,Utah
84338,49,UT,Utah
84339,49,UT,Utah
84340,49,UT,Utah
84341,49,UT,Utah
84401,49,UT,Utah
84403,49,UT,Utah
84404,49,UT,Utah
84405,49,UT,Utah
84414,49,UT,Utah
84501,49,UT,Utah
84511,49,UT,Utah
84512,49,UT,Utah
84513,49,UT,Utah
84515,49,UT,Utah
84516,49,UT,Utah
84518,49,UT,Utah
84520,49,UT,Utah
84521,49,UT,Utah
84522,49,UT,Utah
84523,49,UT,Utah
84525,49,UT,Utah
84526,49,UT,Utah
84528,49,UT,Utah
84529,49,UT,Utah
84530,49,UT,Utah
84531,49,UT,Utah
84532,49,UT,Utah
84533,49,UT,Utah
84534,49,UT,Utah
84535,49,UT,Utah
84536,49,UT,Utah
84537,49,UT,Utah
84539,49,UT,Utah
84540,49,UT,Utah
84542,49,UT,Utah
84601,49,UT,Utah
84604,49,UT,Utah
84606,49,UT,Utah
84620,49,UT,Utah
84621,49,UT,Utah
84622,49,UT,Utah
84623,49,UT,Utah
84624,49,UT,Utah
84626,49,UT,Utah
84627,49,UT,Utah
84628,49,UT,Utah
84629,49,UT,Utah
84630,49,UT,Utah
84631,49,UT,Utah
84632,49,UT,Utah
84633,49,UT,Utah
84634,49,UT,Utah
84635,49,UT,Utah
84636,49,UT,Utah
84637,49,UT,Utah
84638,49,UT,Utah
84639,49,UT,Utah
84640,49,UT,Utah
84642,49,UT,Utah
84643,49,UT,Utah
84645,49,UT,Utah
84646,49,UT,Utah
84647,49,UT,Utah
84648,49,UT,Utah
84649,49,UT,Utah
84651,49,UT,Utah
84652,49,UT,Utah
84653,49,UT,Utah
84654,49,UT,Utah
84655,49,UT,Utah
84656,49,UT,Utah
84657,49,UT,Utah
84660,49,UT,Utah
84662,49,UT,Utah
84663,49,UT,Utah
84664,49,UT,Utah
84665,49,UT,Utah
84667,49,UT,Utah
84701,49,UT,Utah
84710,49,UT,Utah
84711,49,UT,Utah
84712,49,UT,Utah
84713,49,UT,Utah
84714,49,UT,Utah
84715,49,UT,Utah
84716,49,UT,Utah
84718,49,UT,Utah
84719,49,UT,Utah
84720,49,UT,Utah
84721,49,UT,Utah
84722,49,UT,Utah
84723,49,UT,Utah
84724,49,UT,Utah
84725,49,UT,Utah
84726,49,UT,Utah
84728,49,UT,Utah
84729,49,UT,Utah
84730,49,UT,Utah
84731,49,UT,Utah
84732,49,UT,Utah
84733,49,UT,Utah
84734,49,UT,Utah
84735,49,UT,Utah
84736,49,UT,Utah
84737,49,UT,Utah
84738,49,UT,Utah
84739,49,UT,Utah
84740,49,UT,Utah
84741,49,UT,Utah
84742,49,UT,Utah
84743,49,UT,Utah
84744,49,UT,Utah
84745,49,UT,Utah
84746,49,UT,Utah
84747,49,UT,Utah
84749,49,UT,Utah
84750,49,UT,Utah
84751,49,UT,Utah
84752,49,UT,Utah
84753,49,UT,Utah
84754,49,UT,Utah
84755,49,UT,Utah
84756,49,UT,Utah
84757,49,UT,Utah
84758,49,UT,Utah
84759,49,UT,Utah
84760,49,UT,Utah
84761,49,UT,Utah
84762,49,UT,Utah
84763,49,UT,Utah
84764,49,UT,Utah
84765,49,UT,Utah
84766,49,UT,Utah
84767,49,UT,Utah
84770,49,UT,Utah
84772,49,UT,Utah
84773,49,UT,Utah
84774,49,UT,Utah
84775,49,UT,Utah
84776,49,UT,Utah
84779,49,UT,Utah
84780,49,UT,Utah
84781,49,UT,Utah
84782,49,UT,Utah
84783,49,UT,Utah
84784,49,UT,Utah
84790,49,UT,Utah
86044,49,UT,Utah
86514,49,UT,Utah
84034,32,NV,Nevada
89001,32,NV,Nevada
89002,32,NV,Nevada
89003,32,NV,Nevada
89004,32,NV,Nevada
89005,32,NV,Nevada
89007,32,NV,Nevada
89008,32,NV,Nevada
89010,32,NV,Nevada
89011,32,NV,Nevada
89012,32,NV,Nevada
89013,32,NV,Nevada
89014,32,NV,Nevada
89015,32,NV,Nevada
89017,32,NV,Nevada
89018,32,NV,Nevada
89019,32,NV,Nevada
89020,32,NV,Nevada
89021,32,NV,Nevada
89022,32,NV,Nevada
89025,32,NV,Nevada
89026,32,NV,Nevada
89027,32,NV,Nevada
89029,32,NV,Nevada
89030,32,NV,Nevada
89031,32,NV,Nevada
89032,32,NV,Nevada
89039,32,NV,Nevada
89040,32,NV,Nevada
89042,32,NV,Nevada
89043,32,NV,Nevada
89044,32,NV,Nevada
89045,32,NV,Nevada
89046,32,NV,Nevada
89047,32,NV,Nevada
89048,32,NV,Nevada
89049,32,NV,Nevada
89052,32,NV,Nevada
89054,32,NV,Nevada
89060,32,NV,Nevada
89061,32,NV,Nevada
89074,32,NV,Nevada
89081,32,NV,Nevada
89084,32,NV,Nevada
89085,32,NV,Nevada
89086,32,NV,Nevada
89101,32,NV,Nevada
89102,32,NV,Nevada
89103,32,NV,Nevada
89104,32,NV,Nevada
89106,32,NV,Nevada
89107,32,NV,Nevada
89108,32,NV,Nevada
89109,32,NV,Nevada
89110,32,NV,Nevada
89113,32,NV,Nevada
89115,32,NV,Nevada
89117,32,NV,Nevada
89118,32,NV,Nevada
89119,32,NV,Nevada
89120,32,NV,Nevada
89121,32,NV,Nevada
89122,32,NV,Nevada
89123,32,NV,Nevada
89124,32,NV,Nevada
89128,32,NV,Nevada
89129,32,NV,Nevada
89130,32,NV,Nevada
89131,32,NV,Nevada
89134,32,NV,Nevada
89135,32,NV,Nevada
89138,32,NV,Nevada
89139,32,NV,Nevada
89141,32,NV,Nevada
89142,32,NV,Nevada
89143,32,NV,Nevada
89144,32,NV,Nevada
89145,32,NV,Nevada
89146,32,NV,Nevada
89147,32,NV,Nevada
89148,32,NV,Nevada
89149,32,NV,Nevada
89156,32,NV,Nevada
89161,32,NV,Nevada
89166,32,NV,Nevada
89169,32,NV,Nevada
89178,32,NV,Nevada
89179,32,NV,Nevada
89183,32,NV,Nevada
89191,32,NV,Nevada
89301,32,NV,Nevada
89310,32,NV,Nevada
89311,32,NV,Nevada
89314,32,NV,Nevada
89316,32,NV,Nevada
89317,32,NV,Nevada
89318,32,NV,Nevada
89319,32,NV,Nevada
89402,32,NV,Nevada
89403,32,NV,Nevada
89404,32,NV,Nevada
89405,32,NV,Nevada
89406,32,NV,Nevada
89408,32,NV,Nevada
89409,32,NV,Nevada
89410,32,NV,Nevada
89411,32,NV,Nevada
89412,32,NV,Nevada
89413,32,NV,Nevada
89414,32,NV,Nevada
89415,32,NV,Nevada
89418,32,NV,Nevada
89419,32,NV,Nevada
89420,32,NV,Nevada
89421,32,NV,Nevada
89422,32,NV,Nevada
89423,32,NV,Nevada
89424,32,NV,Nevada
89425,32,NV,Nevada
89426,32,NV,Nevada
89427,32,NV,Nevada
89428,32,NV,Nevada
89429,32,NV,Nevada
89430,32,NV,Nevada
89431,32,NV,Nevada
89433,32,NV,Nevada
89434,32,NV,Nevada
89436,32,NV,Nevada
89438,32,NV,Nevada
89439,32,NV,Nevada
89440,32,NV,Nevada
89441,32,NV,Nevada
89442,32,NV,Nevada
89444,32,NV,Nevada
89445,32,NV,Nevada
89446,32,NV,Nevada
89447,32,NV,Nevada
89448,32,NV,Nevada
89449,32,NV,Nevada
89450,32,NV,Nevada
89451,32,NV,Nevada
89460,32,NV,Nevada
89501,32,NV,Nevada
89502,32,NV,Nevada
89503,32,NV,Nevada
89506,32,NV,Nevada
89508,32,NV,Nevada
89509,32,NV,Nevada
89510,32,NV,Nevada
89511,32,NV,Nevada
89512,32,NV,Nevada
89519,32,NV,Nevada
89521,32,NV,Nevada
89523,32,NV,Nevada
89701,32,NV,Nevada
89702,32,NV,Nevada
89703,32,NV,Nevada
89704,32,NV,Nevada
89705,32,NV,Nevada
89706,32,NV,Nevada
89801,32,NV,Nevada
89815,32,NV,Nevada
89820,32,NV,Nevada
89821,32,NV,Nevada
89822,32,NV,Nevada
89823,32,NV,Nevada
89825,32,NV,Nevada
89826,32,NV,Nevada
89828,32,NV,Nevada
89830,32,NV,Nevada
89831,32,NV,Nevada
89832,32,NV,Nevada
89833,32,NV,Nevada
89834,32,NV,Nevada
89835,32,NV,Nevada
89883,32,NV,Nevada
84531,4,AZ,Arizona
84536,4,AZ,Arizona
85003,4,AZ,Arizona
85004,4,AZ,Arizona
85006,4,AZ,Arizona
85007,4,AZ,Arizona
85008,4,AZ,Arizona
85009,4,AZ,Arizona
85012,4,AZ,Arizona
85013,4,AZ,Arizona
85014,4,AZ,Arizona
85015,4,AZ,Arizona
85016,4,AZ,Arizona
85017,4,AZ,Arizona
85018,4,AZ,Arizona
85019,4,AZ,Arizona
85020,4,AZ,Arizona
85021,4,AZ,Arizona
85022,4,AZ,Arizona
85023,4,AZ,Arizona
85024,4,AZ,Arizona
85027,4,AZ,Arizona
85028,4,AZ,Arizona
85029,4,AZ,Arizona
85031,4,AZ,Arizona
85032,4,AZ,Arizona
85033,4,AZ,Arizona
85034,4,AZ,Arizona
85035,4,AZ,Arizona
85037,4,AZ,Arizona
85040,4,AZ,Arizona
85041,4,AZ,Arizona
85042,4,AZ,Arizona
85043,4,AZ,Arizona
85044,4,AZ,Arizona
85045,4,AZ,Arizona
85048,4,AZ,Arizona
85050,4,AZ,Arizona
85051,4,AZ,Arizona
85053,4,AZ,Arizona
85054,4,AZ,Arizona
85083,4,AZ,Arizona
85085,4,AZ,Arizona
85086,4,AZ,Arizona
85087,4,AZ,Arizona
85118,4,AZ,Arizona
85119,4,AZ,Arizona
85120,4,AZ,Arizona
85121,4,AZ,Arizona
85122,4,AZ,Arizona
85123,4,AZ,Arizona
85128,4,AZ,Arizona
85131,4,AZ,Arizona
85132,4,AZ,Arizona
85135,4,AZ,Arizona
85137,4,AZ,Arizona
85138,4,AZ,Arizona
85139,4,AZ,Arizona
85140,4,AZ,Arizona
85141,4,AZ,Arizona
85142,4,AZ,Arizona
85143,4,AZ,Arizona
85145,4,AZ,Arizona
85147,4,AZ,Arizona
85172,4,AZ,Arizona
85173,4,AZ,Arizona
85192,4,AZ,Arizona
85193,4,AZ,Arizona
85194,4,AZ,Arizona
85201,4,AZ,Arizona
85202,4,AZ,Arizona
85203,4,AZ,Arizona
85204,4,AZ,Arizona
85205,4,AZ,Arizona
85206,4,AZ,Arizona
85207,4,AZ,Arizona
85208,4,AZ,Arizona
85209,4,AZ,Arizona
85210,4,AZ,Arizona
85212,4,AZ,Arizona
85213,4,AZ,Arizona
85215,4,AZ,Arizona
85224,4,AZ,Arizona
85225,4,AZ,Arizona
85226,4,AZ,Arizona
85233,4,AZ,Arizona
85234,4,AZ,Arizona
85248,4,AZ,Arizona
85249,4,AZ,Arizona
85250,4,AZ,Arizona
85251,4,AZ,Arizona
85253,4,AZ,Arizona
85254,4,AZ,Arizona
85255,4,AZ,Arizona
85256,4,AZ,Arizona
85257,4,AZ,Arizona
85258,4,AZ,Arizona
85259,4,AZ,Arizona
85260,4,AZ,Arizona
85262,4,AZ,Arizona
85263,4,AZ,Arizona
85264,4,AZ,Arizona
85266,4,AZ,Arizona
85268,4,AZ,Arizona
85281,4,AZ,Arizona
85282,4,AZ,Arizona
85283,4,AZ,Arizona
85284,4,AZ,Arizona
85286,4,AZ,Arizona
85295,4,AZ,Arizona
85296,4,AZ,Arizona
85297,4,AZ,Arizona
85298,4,AZ,Arizona
85301,4,AZ,Arizona
85302,4,AZ,Arizona
85303,4,AZ,Arizona
85304,4,AZ,Arizona
85305,4,AZ,Arizona
85306,4,AZ,Arizona
85307,4,AZ,Arizona
85308,4,AZ,Arizona
85309,4,AZ,Arizona
85310,4,AZ,Arizona
85320,4,AZ,Arizona
85321,4,AZ,Arizona
85322,4,AZ,Arizona
85323,4,AZ,Arizona
85324,4,AZ,Arizona
85325,4,AZ,Arizona
85326,4,AZ,Arizona
85328,4,AZ,Arizona
85331,4,AZ,Arizona
85332,4,AZ,Arizona
85333,4,AZ,Arizona
85334,4,AZ,Arizona
85335,4,AZ,Arizona
85336,4,AZ,Arizona
85337,4,AZ,Arizona
85338,4,AZ,Arizona
85339,4,AZ,Arizona
85340,4,AZ,Arizona
85341,4,AZ,Arizona
85342,4,AZ,Arizona
85343,4,AZ,Arizona
85344,4,AZ,Arizona
85345,4,AZ,Arizona
85346,4,AZ,Arizona
85347,4,AZ,Arizona
85348,4,AZ,Arizona
85349,4,AZ,Arizona
85350,4,AZ,Arizona
85351,4,AZ,Arizona
85352,4,AZ,Arizona
85353,4,AZ,Arizona
85354,4,AZ,Arizona
85355,4,AZ,Arizona
85356,4,AZ,Arizona
85357,4,AZ,Arizona
85360,4,AZ,Arizona
85361,4,AZ,Arizona
85362,4,AZ,Arizona
85363,4,AZ,Arizona
85364,4,AZ,Arizona
85365,4,AZ,Arizona
85367,4,AZ,Arizona
85371,4,AZ,Arizona
85373,4,AZ,Arizona
85374,4,AZ,Arizona
85375,4,AZ,Arizona
85377,4,AZ,Arizona
85379,4,AZ,Arizona
85381,4,AZ,Arizona
85382,4,AZ,Arizona
85383,4,AZ,Arizona
85387,4,AZ,Arizona
85388,4,AZ,Arizona
85390,4,AZ,Arizona
85392,4,AZ,Arizona
85395,4,AZ,Arizona
85396,4,AZ,Arizona
85501,4,AZ,Arizona
85530,4,AZ,Arizona
85531,4,AZ,Arizona
85533,4,AZ,Arizona
85534,4,AZ,Arizona
85535,4,AZ,Arizona
85536,4,AZ,Arizona
85539,4,AZ,Arizona
85540,4,AZ,Arizona
85541,4,AZ,Arizona
85542,4,AZ,Arizona
85543,4,AZ,Arizona
85544,4,AZ,Arizona
85545,4,AZ,Arizona
85546,4,AZ,Arizona
85550,4,AZ,Arizona
85551,4,AZ,Arizona
85552,4,AZ,Arizona
85553,4,AZ,Arizona
85554,4,AZ,Arizona
85601,4,AZ,Arizona
85602,4,AZ,Arizona
85603,4,AZ,Arizona
85605,4,AZ,Arizona
85606,4,AZ,Arizona
85607,4,AZ,Arizona
85608,4,AZ,Arizona
85609,4,AZ,Arizona
85610,4,AZ,Arizona
85611,4,AZ,Arizona
85613,4,AZ,Arizona
85614,4,AZ,Arizona
85615,4,AZ,Arizona
85616,4,AZ,Arizona
85617,4,AZ,Arizona
85618,4,AZ,Arizona
85619,4,AZ,Arizona
85620,4,AZ,Arizona
85621,4,AZ,Arizona
85622,4,AZ,Arizona
85623,4,AZ,Arizona
85624,4,AZ,Arizona
85625,4,AZ,Arizona
85626,4,AZ,Arizona
85627,4,AZ,Arizona
85629,4,AZ,Arizona
85630,4,AZ,Arizona
85631,4,AZ,Arizona
85632,4,AZ,Arizona
85633,4,AZ,Arizona
85634,4,AZ,Arizona
85635,4,AZ,Arizona
85637,4,AZ,Arizona
85638,4,AZ,Arizona
85640,4,AZ,Arizona
85641,4,AZ,Arizona
85643,4,AZ,Arizona
85645,4,AZ,Arizona
85646,4,AZ,Arizona
85648,4,AZ,Arizona
85650,4,AZ,Arizona
85653,4,AZ,Arizona
85654,4,AZ,Arizona
85658,4,AZ,Arizona
85701,4,AZ,Arizona
85704,4,AZ,Arizona
85705,4,AZ,Arizona
85706,4,AZ,Arizona
85707,4,AZ,Arizona
85708,4,AZ,Arizona
85710,4,AZ,Arizona
85711,4,AZ,Arizona
85712,4,AZ,Arizona
85713,4,AZ,Arizona
85714,4,AZ,Arizona
85715,4,AZ,Arizona
85716,4,AZ,Arizona
85718,4,AZ,Arizona
85719,4,AZ,Arizona
85723,4,AZ,Arizona
85724,4,AZ,Arizona
85726,4,AZ,Arizona
85730,4,AZ,Arizona
85735,4,AZ,Arizona
85736,4,AZ,Arizona
85737,4,AZ,Arizona
85739,4,AZ,Arizona
85741,4,AZ,Arizona
85742,4,AZ,Arizona
85743,4,AZ,Arizona
85745,4,AZ,Arizona
85746,4,AZ,Arizona
85747,4,AZ,Arizona
85748,4,AZ,Arizona
85749,4,AZ,Arizona
85750,4,AZ,Arizona
85755,4,AZ,Arizona
85756,4,AZ,Arizona
85757,4,AZ,Arizona
85901,4,AZ,Arizona
85911,4,AZ,Arizona
85912,4,AZ,Arizona
85920,4,AZ,Arizona
85922,4,AZ,Arizona
85923,4,AZ,Arizona
85924,4,AZ,Arizona
85925,4,AZ,Arizona
85926,4,AZ,Arizona
85927,4,AZ,Arizona
85928,4,AZ,Arizona
85929,4,AZ,Arizona
85930,4,AZ,Arizona
85931,4,AZ,Arizona
85932,4,AZ,Arizona
85933,4,AZ,Arizona
85934,4,AZ,Arizona
85935,4,AZ,Arizona
85936,4,AZ,Arizona
85937,4,AZ,Arizona
85938,4,AZ,Arizona
85939,4,AZ,Arizona
85940,4,AZ,Arizona
85941,4,AZ,Arizona
85942,4,AZ,Arizona
86001,4,AZ,Arizona
86003,4,AZ,Arizona
86004,4,AZ,Arizona
86011,4,AZ,Arizona
86015,4,AZ,Arizona
86016,4,AZ,Arizona
86017,4,AZ,Arizona
86018,4,AZ,Arizona
86020,4,AZ,Arizona
86021,4,AZ,Arizona
86022,4,AZ,Arizona
86023,4,AZ,Arizona
86024,4,AZ,Arizona
86025,4,AZ,Arizona
86028,4,AZ,Arizona
86029,4,AZ,Arizona
86030,4,AZ,Arizona
86031,4,AZ,Arizona
86032,4,AZ,Arizona
86033,4,AZ,Arizona
86034,4,AZ,Arizona
86035,4,AZ,Arizona
86036,4,AZ,Arizona
86038,4,AZ,Arizona
86039,4,AZ,Arizona
86040,4,AZ,Arizona
86042,4,AZ,Arizona
86043,4,AZ,Arizona
86044,4,AZ,Arizona
86045,4,AZ,Arizona
86046,4,AZ,Arizona
86047,4,AZ,Arizona
86052,4,AZ,Arizona
86053,4,AZ,Arizona
86054,4,AZ,Arizona
86301,4,AZ,Arizona
86303,4,AZ,Arizona
86305,4,AZ,Arizona
86313,4,AZ,Arizona
86314,4,AZ,Arizona
86315,4,AZ,Arizona
86320,4,AZ,Arizona
86321,4,AZ,Arizona
86322,4,AZ,Arizona
86323,4,AZ,Arizona
86324,4,AZ,Arizona
86325,4,AZ,Arizona
86326,4,AZ,Arizona
86327,4,AZ,Arizona
86329,4,AZ,Arizona
86331,4,AZ,Arizona
86332,4,AZ,Arizona
86333,4,AZ,Arizona
86334,4,AZ,Arizona
86335,4,AZ,Arizona
86336,4,AZ,Arizona
86337,4,AZ,Arizona
86338,4,AZ,Arizona
86343,4,AZ,Arizona
86351,4,AZ,Arizona
86401,4,AZ,Arizona
86403,4,AZ,Arizona
86404,4,AZ,Arizona
86406,4,AZ,Arizona
86409,4,AZ,Arizona
86411,4,AZ,Arizona
86413,4,AZ,Arizona
86426,4,AZ,Arizona
86429,4,AZ,Arizona
86431,4,AZ,Arizona
86432,4,AZ,Arizona
86433,4,AZ,Arizona
86434,4,AZ,Arizona
86435,4,AZ,Arizona
86436,4,AZ,Arizona
86437,4,AZ,Arizona
86438,4,AZ,Arizona
86440,4,AZ,Arizona
86441,4,AZ,Arizona
86442,4,AZ,Arizona
86443,4,AZ,Arizona
86444,4,AZ,Arizona
86445,4,AZ,Arizona
86502,4,AZ,Arizona
86503,4,AZ,Arizona
86504,4,AZ,Arizona
86505,4,AZ,Arizona
86506,4,AZ,Arizona
86507,4,AZ,Arizona
86508,4,AZ,Arizona
86510,4,AZ,Arizona
86511,4,AZ,Arizona
86512,4,AZ,Arizona
86514,4,AZ,Arizona
86515,4,AZ,Arizona
86520,4,AZ,Arizona
86535,4,AZ,Arizona
86538,4,AZ,Arizona
86540,4,AZ,Arizona
86544,4,AZ,Arizona
86545,4,AZ,Arizona
86547,4,AZ,Arizona
86556,4,AZ,Arizona
87328,4,AZ,Arizona
89010,6,CA,California
89019,6,CA,California
89060,6,CA,California
89061,6,CA,California
89439,6,CA,California
90001,6,CA,California
90002,6,CA,California
90003,6,CA,California
90004,6,CA,California
90005,6,CA,California
90006,6,CA,California
90007,6,CA,California
90008,6,CA,California
90010,6,CA,California
90011,6,CA,California
90012,6,CA,California
90013,6,CA,California
90014,6,CA,California
90015,6,CA,California
90016,6,CA,California
90017,6,CA,California
90018,6,CA,California
90019,6,CA,California
90020,6,CA,California
90021,6,CA,California
90022,6,CA,California
90023,6,CA,California
90024,6,CA,California
90025,6,CA,California
90026,6,CA,California
90027,6,CA,California
90028,6,CA,California
90029,6,CA,California
90031,6,CA,California
90032,6,CA,California
90033,6,CA,California
90034,6,CA,California
90035,6,CA,California
90036,6,CA,California
90037,6,CA,California
90038,6,CA,California
90039,6,CA,California
90040,6,CA,California
90041,6,CA,California
90042,6,CA,California
90043,6,CA,California
90044,6,CA,California
90045,6,CA,California
90046,6,CA,California
90047,6,CA,California
90048,6,CA,California
90049,6,CA,California
90056,6,CA,California
90057,6,CA,California
90058,6,CA,California
90059,6,CA,California
90061,6,CA,California
90062,6,CA,California
90063,6,CA,California
90064,6,CA,California
90065,6,CA,California
90066,6,CA,California
90067,6,CA,California
90068,6,CA,California
90069,6,CA,California
90071,6,CA,California
90073,6,CA,California
90077,6,CA,California
90079,6,CA,California
90089,6,CA,California
90090,6,CA,California
90094,6,CA,California
90095,6,CA,California
90201,6,CA,California
90210,6,CA,California
90211,6,CA,California
90212,6,CA,California
90220,6,CA,California
90221,6,CA,California
90222,6,CA,California
90230,6,CA,California
90232,6,CA,California
90240,6,CA,California
90241,6,CA,California
90242,6,CA,California
90245,6,CA,California
90247,6,CA,California
90248,6,CA,California
90249,6,CA,California
90250,6,CA,California
90254,6,CA,California
90255,6,CA,California
90260,6,CA,California
90262,6,CA,California
90263,6,CA,California
90265,6,CA,California
